method,model_seed,city_seed,episode,eval_seed,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch,city_split
PPO,4,2,18,1312018,0,0,1,-85.46810255528007,2200,885.5416259765625,856.5276489257812,815.9364013671875,10.078832626342773,6.761663035560738,1485.6420239079955,0.5960666242108155,nan,city1_4_unseen
PPO,4,2,19,1312019,0,0,1,-59.57605638426642,2200,973.2871704101562,623.533447265625,618.539306640625,5.207447052001953,6.983442385846918,1534.5693392677022,0.6342412463907364,nan,city1_4_unseen
PPO,4,2,20,1312020,0,0,1,-147.0417040264738,2200,951.1649169921875,1098.70166015625,951.1649169921875,1.4814033508300781,6.8892999810522255,1513.8703812532424,0.6283001033448948,nan,city1_4_unseen
PPO,4,2,21,1312021,0,1,0,-333.6433073279138,1166,959.5108032226562,727.5178833007812,726.8863525390625,0.0,7.034026587193458,819.2479598263409,1.1712092678583508,nan,city1_4_unseen
PPO,4,2,22,1312022,0,0,1,-62.138299851908954,2200,905.7606811523438,620.6469116210938,620.5161743164062,5.2324981689453125,6.879155536944216,1511.5374488102198,0.5992313864703104,nan,city1_4_unseen
PPO,4,2,23,1312023,0,0,1,-114.72106095284562,2200,960.7034912109375,1223.56884765625,955.0180053710938,28.29945182800293,6.926542852195826,1522.0593174726705,0.6311866299706073,nan,city1_4_unseen
PPO,4,2,24,1312024,0,0,1,-51.37566804148576,2200,851.3359375,549.1658325195312,544.7186279296875,14.193758964538574,6.905767691135407,1517.52160667199,0.5610041621529379,nan,city1_4_unseen
PPO,4,2,25,1312025,0,0,1,-89.06348230155527,2200,919.0885009765625,923.3461303710938,911.7252807617188,24.29322052001953,6.6653344890475275,1464.5667202867676,0.6275497648865062,nan,city1_4_unseen
PPO,4,2,26,1312026,0,0,1,-64.4536799350304,2200,979.0565185546875,749.2901000976562,749.2901000976562,13.70120620727539,6.751007034182549,1483.1926344298947,0.6601007150571607,nan,city1_4_unseen
PPO,4,2,27,1312027,0,1,0,-194.752393909656,1447,890.0813598632812,657.97802734375,657.97802734375,0.0,6.983000188839378,1009.146042254679,0.8820144187204281,nan,city1_4_unseen
PPO,4,2,28,1312028,0,0,1,-380.1091472529199,2200,963.0347290039062,581.132080078125,581.132080078125,0.023937201127409935,7.117203311161561,1564.0154701541785,0.6157450149191757,nan,city1_4_unseen
PPO,4,2,29,1312029,0,0,1,-31.921733897003726,2200,925.6951904296875,395.9548645019531,395.9548645019531,8.195972442626953,6.985035745474425,1534.8689197822982,0.603110258145683,nan,city1_4_unseen
PPO,4,2,30,1312030,0,0,1,-84.24976611727375,2200,969.9517822265625,930.09716796875,922.2385864257812,31.44469451904297,6.743974440477111,1481.886586041145,0.6545384723521828,nan,city1_4_unseen
PPO,4,2,31,1312031,0,0,1,-113.55972459041524,2200,886.5634765625,1118.4967041015625,886.5634765625,27.471567153930664,6.866332589333708,1508.8350193196688,0.5875814553682946,nan,city1_4_unseen
PPO,4,2,32,1312032,0,0,1,-69.14393803783298,2200,924.8496704101562,755.8837890625,755.8837890625,29.732391357421875,6.667526609355753,1464.9751343763621,0.6313074186094384,nan,city1_4_unseen
PPO,4,2,33,1312033,0,0,1,-103.37114885653709,2200,982.7908325195312,1128.2042236328125,981.9337158203125,14.168587684631348,6.904984450042248,1517.3336872531663,0.6477090970666317,nan,city1_4_unseen
PPO,4,2,34,1312034,0,0,1,-45.52612683296528,2200,908.58251953125,537.0294799804688,537.0294799804688,21.746929168701172,6.9685063165426255,1531.2468147248649,0.5933612470531111,nan,city1_4_unseen
PPO,4,2,35,1312035,0,0,1,-61.03214084444769,2200,876.8655395507812,645.26416015625,637.88427734375,28.82052993774414,6.849587931036949,1505.0860651449025,0.5826015932626157,nan,city1_4_unseen
PPO,4,2,36,1312036,0,0,1,-92.6049226908732,2200,929.4274291992188,965.1350708007812,916.4356079101562,28.585460662841797,6.803322489993139,1494.9484294596164,0.6217120342640727,nan,city1_4_unseen
PPO,4,2,37,1312037,0,0,1,-235.60014302039647,2200,884.4312133789062,296.5298767089844,296.5298767089844,0.02815898507833481,7.079878027303653,1555.6185536922817,0.5685398977015906,nan,city1_4_unseen
PPO,4,2,38,1312038,0,0,1,-85.93740404821267,2200,850.3518676757812,802.9401245117188,791.9141845703125,5.073371887207031,6.730640184825117,1479.0172090363749,0.5749438630466048,nan,city1_4_unseen
PPO,4,2,39,1312039,0,0,1,-127.20402856585756,2200,926.1888427734375,452.0437316894531,452.0437316894531,0.195526123046875,7.178574018424207,1577.4814336746979,0.5871313747356804,nan,city1_4_unseen
PPO,4,2,40,1312040,0,0,1,-66.10355890985429,2200,895.831298828125,705.7503662109375,700.9188232421875,29.69207763671875,6.612092462073673,1452.817728410242,0.6166164421798431,nan,city1_4_unseen
PPO,4,2,41,1312041,0,0,1,-10.998332845612993,2200,870.6620483398438,189.6415557861328,189.6415557861328,22.585662841796875,7.169006120616739,1575.3991570871713,0.5526612378983694,nan,city1_4_unseen
PPO,4,2,42,1312042,0,0,1,-104.69291442288969,2200,911.77783203125,1060.6536865234375,906.389404296875,21.994966506958008,6.85296451411464,1505.8285866476722,0.6054990854311522,nan,city1_4_unseen
PPO,4,2,43,1312043,0,0,1,-81.62306051076428,2200,967.5582885742188,903.8722534179688,903.8722534179688,31.091552734375,6.656016959114508,1462.5587160453474,0.6615517571769195,nan,city1_4_unseen
PPO,4,2,44,1312044,0,0,1,-31.9717402046764,2200,965.43798828125,437.17510986328125,437.17510986328125,24.522897720336914,7.053980130905455,1550.0054446711665,0.6228610303275854,nan,city1_4_unseen
PPO,4,2,45,1312045,0,0,1,-23.309998663229024,2200,998.7924194335938,203.1649932861328,200.7383270263672,2.424701690673828,7.382134282886982,1622.4933909823776,0.6155910557076912,nan,city1_4_unseen
PPO,4,2,46,1312046,0,0,1,-42.94559516528467,2200,953.478759765625,546.125,546.125,20.969860076904297,6.970556331412359,1531.761655949015,0.6224720119233496,nan,city1_4_unseen
PPO,4,2,47,1312047,0,0,1,-96.13715456721914,2200,874.151611328125,938.7415771484375,874.151611328125,26.3225154876709,6.794092648896304,1492.9492963340788,0.5855199593680743,nan,city1_4_unseen
PPO,4,2,48,1312048,0,0,1,-55.381284009571885,2200,906.5487060546875,572.4002685546875,572.4002685546875,4.274257659912109,6.950116870918057,1527.2612895014008,0.5935780028515258,nan,city1_4_unseen
PPO,4,2,49,1312049,0,0,1,-83.09004772033735,2200,866.0675048828125,821.9323120117188,821.5040893554688,30.734142303466797,6.548368789960038,1438.9005249871636,0.6018953289981868,nan,city1_4_unseen
PPO,4,2,50,1312050,0,0,1,-111.92881681688581,2200,901.20361328125,1118.4130859375,890.316650390625,29.349647521972656,6.880085909204049,1511.8186671668643,0.5961056261926558,nan,city1_4_unseen
PPO,4,2,51,1312051,0,0,1,-79.54146639423236,2200,900.7532348632812,815.2023315429688,811.757568359375,7.625795841217041,6.697841047211127,1471.635744090644,0.6120762141584679,nan,city1_4_unseen
PPO,4,2,52,1312052,0,0,1,-60.99811079784863,2200,969.654296875,714.8056030273438,711.2431640625,30.476573944091797,6.566137899106199,1442.5797287925936,0.6721668671211528,nan,city1_4_unseen
PPO,4,2,53,1312053,0,0,1,-193.30805699567105,2200,939.42138671875,972.8446044921875,918.658935546875,0.0889739990234375,6.991366052166982,1536.3238844980403,0.6114735285949714,nan,city1_4_unseen
PPO,4,2,54,1312054,0,0,1,-117.94278725374613,2200,875.9447631835938,1117.235595703125,875.9447631835938,6.3824005126953125,6.8767198066819795,1510.969983668242,0.5797234707846596,nan,city1_4_unseen
PPO,4,2,55,1312055,0,0,1,-36.055207326858564,2200,888.3553466796875,428.51837158203125,428.51837158203125,31.183422088623047,6.733705170371316,1479.3743961524008,0.6004939310766413,nan,city1_4_unseen
PPO,4,2,56,1312056,0,0,1,-64.52558894908829,2200,922.67431640625,616.7328491210938,616.7328491210938,3.2168846130371094,6.951797560805624,1527.6241529255408,0.6039930140141107,nan,city1_4_unseen
PPO,4,2,57,1312057,0,0,1,-96.16780221086748,2200,865.451171875,929.7279663085938,865.0451049804688,27.40055274963379,6.799227446642789,1494.0741691929852,0.5792558292755091,nan,city1_4_unseen
PPO,4,2,58,1312058,0,0,1,-96.53561793648028,2200,880.9793701171875,907.9896240234375,880.9793701171875,4.787940979003906,6.714261059977791,1475.3324136266715,0.5971395747698367,nan,city1_4_unseen
PPO,4,2,59,1312059,0,0,1,-78.01702002290308,2200,919.5249633789062,830.067626953125,828.2166748046875,29.952472686767578,6.584651162786917,1446.7278683251973,0.6355894453345903,nan,city1_4_unseen
PPO,4,2,60,1312060,0,0,1,-91.32815996338249,2200,930.0692749023438,942.0076904296875,922.9630126953125,8.17972183227539,6.735855349627408,1480.0110435234897,0.6284204965715058,nan,city1_4_unseen
PPO,4,2,61,1312061,0,0,1,-68.43140588037207,2200,974.052734375,788.350341796875,786.9658813476562,29.364330291748047,6.918584209192883,1520.4243282386803,0.6406453226800055,nan,city1_4_unseen
PPO,4,2,62,1312062,0,0,1,-29.873862823315207,2200,929.9498901367188,386.0011291503906,386.0011291503906,30.763263702392578,6.869513645226305,1509.4237385982744,0.6160959751436772,nan,city1_4_unseen
PPO,4,2,63,1312063,0,0,1,-64.60493084833162,2200,990.785888671875,760.3252563476562,750.2786254882812,10.973647117614746,6.689003427407958,1469.6381994681844,0.6741699344984425,nan,city1_4_unseen
PPO,4,2,64,1312064,0,0,1,-52.648340095712165,2200,890.5821533203125,564.4282836914062,561.9694213867188,6.508171081542969,6.992076336714354,1536.5512443144157,0.5795980814929969,nan,city1_4_unseen
PPO,4,2,65,1312065,0,0,1,-112.04257442316519,2200,902.2018432617188,1119.91650390625,900.9669799804688,26.339176177978516,6.939148919419809,1524.8256905396536,0.5916753953315274,nan,city1_4_unseen
PPO,4,2,66,1312066,0,0,1,-87.32807089145932,2200,959.3397827148438,947.4300537109375,925.4453735351562,25.039993286132812,6.728259246674451,1478.4055561313023,0.6489016351002144,nan,city1_4_unseen
PPO,4,2,67,1312067,0,0,1,-66.78423638798502,2200,900.3546752929688,715.277587890625,713.7767333984375,30.516494750976562,6.610442162535407,1452.4247491398507,0.619897640704741,nan,city1_4_unseen
PPO,4,2,68,1312068,0,0,1,-106.79381281555943,2200,873.0271606445312,909.4931030273438,861.025634765625,5.060389995574951,6.92051511276852,1520.6748073506121,0.574105098884066,nan,city1_4_unseen
PPO,4,2,69,1312069,0,0,1,-76.89322834011129,2200,895.8093872070312,796.6077880859375,794.4019775390625,29.14989471435547,6.7920375020395625,1492.403865604379,0.600245957446817,nan,city1_4_unseen
PPO,4,2,70,1312070,0,0,1,-58.13296522686289,2200,937.7103881835938,519.62548828125,515.2760009765625,2.42462158203125,7.062020715746012,1551.9826330613666,0.6042015987858776,nan,city1_4_unseen
PPO,4,2,71,1312071,0,0,1,-206.5111083809075,2200,956.9295654296875,660.511474609375,660.511474609375,0.19856908917427063,6.993154792785645,1536.6581013940163,0.6227342077991103,nan,city1_4_unseen
PPO,4,2,72,1312072,0,0,1,-91.64490213395345,2200,854.8480224609375,879.5836791992188,854.8480224609375,26.203601837158203,6.764086804335768,1486.375457112338,0.5751225360796101,nan,city1_4_unseen
PPO,4,2,73,1312073,0,0,1,-72.21152932486402,2200,870.7073364257812,735.6531372070312,731.802978515625,25.570451736450195,6.684373357458548,1468.6312514502647,0.5928699498706451,nan,city1_4_unseen
PPO,4,2,74,1312074,0,0,1,-80.09128483192654,2200,898.7054443359375,822.50146484375,814.218505859375,8.169525146484375,6.844548366069794,1504.0323849633685,0.5975306471594533,nan,city1_4_unseen
PPO,4,2,75,1312075,0,0,1,-154.48479015163275,2200,866.7999877929688,745.4257202148438,739.2103271484375,2.1499063968658447,6.901598566066135,1516.6575359997594,0.5715199161434861,nan,city1_4_unseen
PPO,4,2,76,1312076,0,0,1,-78.99342796978999,2200,864.7372436523438,785.4763793945312,775.9868774414062,29.27031707763672,6.6189138175140725,1454.2728889317416,0.5946182798522427,nan,city1_4_unseen
PPO,4,2,77,1312077,0,1,0,-227.46494977340208,1440,901.5567016601562,836.75244140625,829.7388305664062,0.0,6.762703228617708,972.5105395807511,0.9270405460580581,nan,city1_4_unseen
PPO,4,2,78,1312078,0,0,1,-68.81983976994107,2200,900.2847290039062,729.1039428710938,729.1039428710938,29.60779571533203,6.682911963354457,1468.3666368382374,0.6131198478756271,nan,city1_4_unseen
PPO,4,2,79,1312079,0,0,1,-118.42027471515595,2200,850.7010498046875,1123.261962890625,850.7010498046875,10.138019561767578,6.921424881111492,1520.9493340115075,0.5593224118524458,nan,city1_4_unseen
PPO,4,2,80,1312080,0,0,1,-68.42687846252949,2200,959.2610473632812,777.1903686523438,771.094970703125,30.073806762695312,6.463273992890661,1419.9133923950099,0.6755771531566916,nan,city1_4_unseen
PPO,4,2,81,1312081,0,1,0,-185.6574842372076,1011,985.5137329101562,831.9898681640625,831.964111328125,0.0,7.06630503860119,713.6427947438733,1.380962212704547,nan,city1_4_unseen
PPO,4,2,82,1312082,0,0,1,-21.29004594889895,2200,929.5166625976562,308.21783447265625,308.21783447265625,24.847009658813477,7.044435603618622,1548.1099343104831,0.6004203202866573,nan,city1_4_unseen
PPO,4,2,83,1312083,0,0,1,-80.55794345146498,2200,911.8676147460938,840.9291381835938,833.73974609375,29.68389892578125,6.647454420003024,1460.509467733649,0.6243489925204577,nan,city1_4_unseen
PPO,4,2,84,1312084,0,0,1,-48.82414858339226,2200,852.8340454101562,528.83984375,528.83984375,12.462242126464844,6.940366725948724,1524.913772166312,0.5592670621622161,nan,city1_4_unseen
PPO,4,2,85,1312085,0,0,1,-117.8232711564804,2200,931.6392211914062,1220.445068359375,931.6392211914062,26.68661117553711,6.8867575813423505,1513.305070037317,0.6156321284038471,nan,city1_4_unseen
PPO,4,2,86,1312086,0,0,1,-82.53782990233752,2200,882.4483642578125,832.7996826171875,830.2921752929688,29.44397735595703,6.611541531654922,1452.7362093390557,0.6074388168925009,nan,city1_4_unseen
PPO,4,2,87,1312087,0,0,1,-61.521410261506325,2200,880.2014770507812,649.9978637695312,649.006103515625,23.2053279876709,6.5979140927574855,1449.4438626654708,0.6072684149575307,nan,city1_4_unseen
PPO,4,2,88,1312088,0,0,1,-143.26226379220313,2200,969.2470092773438,896.7870483398438,888.7753295898438,2.403921604156494,6.79798984573646,1493.6954158122794,0.6488920023566265,nan,city1_4_unseen
PPO,4,2,89,1312089,0,0,1,-73.24651263877388,2200,852.2921142578125,727.9885864257812,727.9885864257812,29.64232635498047,6.525321215445345,1433.5713514582928,0.5945236791951952,nan,city1_4_unseen
PPO,4,2,90,1312090,0,0,1,-30.400327395169256,2200,883.8483276367188,375.131591796875,366.0374450683594,24.196842193603516,6.836766580830921,1502.2985231044274,0.5883306906341682,nan,city1_4_unseen
PPO,4,2,91,1312091,0,0,1,-71.16840151065732,2200,859.0065307617188,665.173583984375,658.3550415039062,5.376674652099609,6.976906792900779,1533.2140766700031,0.5602652257324693,nan,city1_4_unseen
PPO,4,2,92,1312092,0,0,1,-108.0651015274226,2200,894.14208984375,1069.307861328125,894.14208984375,25.401023864746094,6.864794636368751,1508.4386533180232,0.5927599958254574,nan,city1_4_unseen
PPO,4,2,93,1312093,0,0,1,-60.66384088067322,2200,861.1741943359375,634.708251953125,628.8222045898438,11.222900390625,6.647011249309236,1460.5791472967642,0.5896114537372359,nan,city1_4_unseen
PPO,4,2,94,1312094,0,0,1,-76.08559918536127,2200,931.1094970703125,820.8262329101562,820.8262329101562,29.038578033447266,6.690173775066029,1469.9545411230195,0.6334274095027191,nan,city1_4_unseen
PPO,4,2,95,1312095,0,0,1,-78.64887764082542,2200,882.9459838867188,655.0297241210938,652.629638671875,2.6444625854492188,6.863698790940371,1508.2824684285183,0.5853982939990421,nan,city1_4_unseen
PPO,4,2,96,1312096,0,0,1,-117.03934183685647,2200,862.912109375,1128.6636962890625,852.740234375,16.75529670715332,6.828892510099845,1500.484070790704,0.5750891503435119,nan,city1_4_unseen
PPO,4,2,97,1312097,0,0,1,-84.58435716654236,2200,934.768798828125,900.1681518554688,899.9859008789062,30.2672119140625,6.627028996890242,1456.068657323788,0.6419812651871807,nan,city1_4_unseen
PPO,4,2,98,1312098,0,0,1,-105.26114988884075,2200,933.7977294921875,1088.6324462890625,925.1837158203125,28.599628448486328,6.825639950253747,1499.8619881857728,0.6225891027625186,nan,city1_4_unseen
PPO,4,2,99,1312099,0,0,1,-72.93482295799892,2200,891.8472900390625,626.749267578125,626.749267578125,4.206638336181641,6.9253284395282915,1521.7077468224034,0.5860831634072958,nan,city1_4_unseen
PPO,4,2,100,1312100,0,0,1,-74.979180977939,2200,976.75,837.7613525390625,837.5197143554688,8.28515625,6.778204414681955,1489.5328035876016,0.6557425238621513,nan,city1_4_unseen
PPO,4,2,101,1312101,0,0,1,-91.87295306048115,2200,875.529541015625,898.8954467773438,874.3012084960938,17.570537567138672,6.7589883694323625,1485.0330870876503,0.5895690463925327,nan,city1_4_unseen
PPO,4,2,102,1312102,0,0,1,-80.21459105245448,2200,979.273193359375,902.3861694335938,895.3087158203125,15.503246307373047,6.774332668943838,1488.4583694937655,0.6579110396567102,nan,city1_4_unseen
PPO,4,2,103,1312103,0,0,1,-54.32673187982428,2200,888.3136596679688,600.227783203125,599.38134765625,30.557453155517578,6.917540352615443,1520.1653809190345,0.5843533018301784,nan,city1_4_unseen
PPO,4,2,104,1312104,0,0,1,-76.4509126541087,2200,899.4144897460938,614.1729736328125,614.1729736328125,2.513202667236328,6.934939581101591,1523.9400791334542,0.590190193211219,nan,city1_4_unseen
PPO,4,2,105,1312105,0,1,0,-342.59699888795717,2048,984.819580078125,917.8469848632812,865.9014892578125,0.0,7.0031976290629245,1432.8025806658225,0.6873379440875099,nan,city1_4_unseen
PPO,4,2,106,1312106,0,0,1,-110.26179229959314,2200,987.63134765625,1203.7254638671875,986.3319091796875,12.424514770507812,6.970168802331794,1531.5842412104714,0.6448429809356657,nan,city1_4_unseen
PPO,4,2,107,1312107,0,0,1,-121.05734769856235,2200,925.6801147460938,1006.0067138671875,923.4821166992188,2.651437520980835,6.834425343816931,1501.8589488299888,0.6163562267064011,nan,city1_4_unseen
PPO,4,2,108,1312108,0,0,1,-110.60954706956409,2200,884.9627685546875,1083.818603515625,880.482421875,15.623188018798828,6.868435800536112,1509.2910510482939,0.5863433483820284,nan,city1_4_unseen
PPO,4,2,109,1312109,0,0,1,-60.598044172053804,2200,988.9144287109375,657.5463256835938,651.9130249023438,4.257255554199219,6.985664175803011,1535.0064831514999,0.64424120651309,nan,city1_4_unseen
PPO,4,2,110,1312110,0,0,1,-42.73544480142723,2200,891.6699829101562,464.50433349609375,461.7648010253906,8.421149253845215,6.984332283112136,1534.9618764010413,0.5809069245425276,nan,city1_4_unseen
PPO,4,2,111,1312111,0,0,1,-135.4966800275967,2200,893.8297729492188,1156.4312744140625,893.8297729492188,1.1491889953613281,6.933055191148411,1523.4460435498277,0.5867157401035871,nan,city1_4_unseen
PPO,4,2,112,1312112,0,0,1,-62.17974273207642,2200,910.0282592773438,683.6864624023438,683.277099609375,13.257369995117188,6.671441289890896,1465.946690835651,0.6207785487469463,nan,city1_4_unseen
PPO,4,2,113,1312113,0,0,1,-67.69926519167151,2200,944.6161499023438,757.7688598632812,751.4077758789062,21.54229736328125,6.794327599406242,1492.92653032984,0.6327278206340434,nan,city1_4_unseen
PPO,4,2,114,1312114,0,0,1,-138.34215041585088,2200,955.5830688476562,682.6551513671875,677.2538452148438,0.9407730102539062,6.980837124802849,1534.0087932408694,0.6229319369342174,nan,city1_4_unseen
PPO,4,2,115,1312115,0,0,1,-66.48623096966854,2200,968.2824096679688,602.9353637695312,602.9353637695312,4.016227722167969,6.817353260029446,1497.9310533252594,0.6464132027428613,nan,city1_4_unseen
PPO,4,2,116,1312116,0,0,1,-59.68911709525468,2200,940.5510864257812,665.3295288085938,657.1826171875,8.886661529541016,6.910490941188552,1518.463331285941,0.6194098119111358,nan,city1_4_unseen
PPO,4,2,117,1312117,0,0,1,-81.07068353888302,2200,906.5020141601562,780.4733276367188,760.2825927734375,4.428646087646484,6.919956854500554,1520.6170455561103,0.5961409000440582,nan,city1_4_unseen
PPO,4,2,118,1312118,0,0,1,-61.1377108401864,2200,905.5986938476562,671.0046997070312,671.0046997070312,29.108314514160156,6.857766824364663,1506.8471667903525,0.6009890809143036,nan,city1_4_unseen
PPO,4,2,119,1312119,0,0,1,-50.54977940274504,2200,947.7789916992188,605.4781494140625,603.740478515625,23.04792022705078,7.046660613824021,1548.564644495704,0.6120370854830324,nan,city1_4_unseen
PPO,4,2,120,1312120,0,0,1,-150.7780103232696,2200,868.370849609375,1116.29638671875,862.0126953125,2.5629630088806152,6.955364154414697,1528.3248066551116,0.5681847509299346,nan,city1_4_unseen
PPO,4,2,121,1312121,0,0,1,-137.8479641910534,2200,926.3062133789062,734.3316650390625,728.5204467773438,0.6808624267578125,6.920238907228817,1520.6430549165837,0.609154272190274,nan,city1_4_unseen
PPO,4,2,122,1312122,0,0,1,-67.32702393185109,2200,996.99072265625,798.3516845703125,792.691162109375,31.20330047607422,6.7939165079593655,1492.8191872869127,0.6678576556000771,nan,city1_4_unseen
PPO,4,2,123,1312123,0,0,1,-80.82182472623991,2200,916.4199829101562,849.0484008789062,845.8305053710938,27.447782516479492,6.890565741170536,1514.100524529221,0.6052570275643346,nan,city1_4_unseen
PPO,4,2,124,1312124,0,0,1,-63.53160289381621,2200,961.08251953125,733.72314453125,730.0501098632812,30.13565444946289,6.790698118345304,1492.1173975747886,0.6441065033444047,nan,city1_4_unseen
PPO,4,2,125,1312125,0,0,1,-52.19927299533713,2200,959.0516357421875,624.8185424804688,623.0646362304688,29.395626068115234,6.936666422269561,1524.3271812754747,0.6291639009806969,nan,city1_4_unseen
PPO,4,2,126,1312126,0,0,1,-565.6624746924919,2200,897.5774536132812,747.9886474609375,743.6502685546875,0.039650723338127136,6.917294758639552,1519.9179669627326,0.5905433537356751,nan,city1_4_unseen
PPO,4,2,127,1312127,0,0,1,-68.4393879453216,2200,919.6563720703125,741.5953369140625,735.4940185546875,16.37824249267578,6.877593404921618,1511.2459414928546,0.6085418308298965,nan,city1_4_unseen
PPO,4,2,128,1312128,0,0,1,-117.78459229292993,2200,949.828857421875,1247.18994140625,949.828857421875,26.743803024291992,6.892325785756111,1514.5371290376888,0.6271413484761381,nan,city1_4_unseen
PPO,4,2,129,1312129,0,0,1,-72.25766597812984,2200,913.7894897460938,771.3690795898438,768.7559814453125,29.134552001953125,6.704253603761846,1472.9990107540982,0.6203598801320861,nan,city1_4_unseen
PPO,4,2,130,1312130,0,0,1,-73.73868685828499,2200,855.1055297851562,733.2221069335938,732.092529296875,12.12386703491211,6.728936646038836,1478.506736492282,0.5783575473006443,nan,city1_4_unseen
PPO,4,2,131,1312131,0,0,1,-437.12878902813435,2200,889.1446533203125,995.2098388671875,889.12744140625,0.0024152519181370735,6.935277074981819,1523.8113925966884,0.583500463141402,nan,city1_4_unseen
PPO,4,2,132,1312132,0,1,0,-301.2358808787077,1321,991.5681762695312,1065.1878662109375,990.50048828125,0.0,7.062101063089421,931.6344289811376,1.064331829550287,nan,city1_4_unseen
PPO,4,2,133,1312133,0,0,1,-94.0714477973203,2200,919.98095703125,855.86962890625,835.166748046875,2.6685638427734375,6.949709403569048,1527.1907569428408,0.6024008152543335,nan,city1_4_unseen
PPO,4,2,134,1312134,0,0,1,-90.80155161079831,2200,947.4876708984375,965.4488525390625,932.7800903320312,19.89780616760254,6.878901817148382,1511.543245067065,0.6268346433293073,nan,city1_4_unseen
PPO,4,2,135,1312135,0,0,1,-85.80244605959284,2200,983.8411865234375,956.2398071289062,956.0099487304688,29.57701873779297,6.723344481262294,1477.3129475332235,0.6659666715615188,nan,city1_4_unseen
PPO,4,2,136,1312136,0,1,0,-204.78393503760935,1926,992.0380859375,664.0078125,663.9645385742188,0.0,6.973927397934695,1341.8070303825723,0.7393299211248378,nan,city1_4_unseen
PPO,4,2,137,1312137,0,0,1,-290.49579665612384,2200,991.443603515625,1325.479248046875,979.6740112304688,0.1569366455078125,6.9771352726762945,1533.1028292625545,0.6466908706916445,nan,city1_4_unseen
PPO,4,2,138,1312138,0,0,1,-50.71861425692712,2200,890.18310546875,266.5583190917969,264.1315002441406,1.9215240478515625,7.151277243224057,1571.6684855733909,0.5663936852077205,nan,city1_4_unseen
PPO,4,2,139,1312139,0,0,1,-86.64317469396731,2200,905.521240234375,888.9666748046875,867.5302124023438,28.640466690063477,6.928306923752482,1522.4184175460564,0.5947913069088847,nan,city1_4_unseen
PPO,4,2,140,1312140,0,0,1,-51.34239049310496,2200,961.3314819335938,608.9822998046875,608.9822998046875,23.692028045654297,6.8684988367015665,1509.189569715993,0.6369852411016212,nan,city1_4_unseen
PPO,4,2,141,1312141,0,0,1,-32.826635228982894,2200,901.1546020507812,413.9543151855469,413.9543151855469,17.754268646240234,7.02834122847427,1544.3988599109325,0.5834986190696566,nan,city1_4_unseen
PPO,4,2,142,1312142,0,0,1,-91.51810999863335,2200,867.9776000976562,870.4651489257812,820.6557006835938,5.116947174072266,6.753377997170795,1483.8634704127187,0.5849443816123048,nan,city1_4_unseen
PPO,4,2,143,1312143,0,0,1,-313.8994468807331,2200,990.830810546875,963.3218994140625,945.9933471679688,0.0,7.03459979173812,1545.5824172677894,0.641072775852627,nan,city1_4_unseen
PPO,4,2,144,1312144,0,0,1,-47.54682233858621,2200,981.4771118164062,584.7642211914062,584.7518920898438,30.12130355834961,6.656158972490918,1462.359329479755,0.6711600165778502,nan,city1_4_unseen
PPO,4,2,145,1312145,0,0,1,-123.50563803653414,2200,860.9688110351562,1193.8359375,860.9688110351562,26.243274688720703,6.932617238163948,1523.3952121414534,0.565164445951542,nan,city1_4_unseen
PPO,4,2,146,1312146,0,0,1,-131.12602403841623,2200,988.417236328125,893.6444702148438,893.6444702148438,2.604325294494629,6.801422259319913,1494.533951127156,0.6613548227410123,nan,city1_4_unseen
PPO,4,2,147,1312147,0,0,1,-63.31972534288613,2200,861.53955078125,530.4702758789062,526.983154296875,3.13519287109375,6.990270570326935,1536.1491804212728,0.5608436744047097,nan,city1_4_unseen
PPO,4,2,148,1312148,0,1,0,-198.82265580574602,949,988.0367431640625,854.6984252929688,853.8489379882812,0.0,6.892183353451205,653.2812615125279,1.5124216801756758,nan,city1_4_unseen
PPO,4,2,149,1312149,0,0,1,-73.43924136949836,2200,853.3907470703125,729.8508911132812,725.0515747070312,30.441715240478516,6.591626470576633,1448.2810158501939,0.5892438951630813,nan,city1_4_unseen
PPO,4,2,150,1312150,0,0,1,-202.42070501001868,2200,994.9434204101562,333.9632568359375,333.9632568359375,0.007772836368530989,7.237610353556546,1590.4834873224693,0.6255603584323364,nan,city1_4_unseen
PPO,4,2,151,1312151,0,0,1,-117.17700524904903,2200,914.4762573242188,1193.324951171875,914.4762573242188,26.856340408325195,6.881223232908682,1512.0843812364815,0.6047785882004952,nan,city1_4_unseen
PPO,4,2,152,1312152,0,0,1,-89.57713386911746,2200,899.9658203125,892.3087158203125,876.4439697265625,7.823246002197266,6.91549631644379,1519.6222885708437,0.5922299423226342,nan,city1_4_unseen
PPO,4,2,153,1312153,0,0,1,-169.09341124304257,2200,964.6927490234375,812.2503051757812,807.6983032226562,0.20679855346679688,7.052008690942418,1549.6425949495963,0.6225259631914126,nan,city1_4_unseen
PPO,4,2,154,1312154,0,1,0,-160.61914697260394,1765,932.3654174804688,537.8148193359375,537.8148193359375,0.0,7.0138334851427055,1236.4021575707154,0.7540955924182319,nan,city1_4_unseen
