method,method_label,model_seed,wind_level,city_seed,success_rate,collision_rate,timeout_rate,average_return,final_distance,path_length,straight_line_distance,path_efficiency,minimum_clearance,average_speed,episode_steps,episodes
td3,TD3,2,default,48,0.91,0.0,0.09,205.47475619030635,11.186933965682984,1368.9437417688584,920.9089416503906,0.6890238586948897,5.321045460700989,11.612742111228735,1210.36,100
td3,TD3,2,default,49,0.88,0.02,0.1,186.5115303662669,27.650311317443848,1373.7015386064331,921.2407067871094,0.6862325957081187,4.576391006857157,11.437763234163102,1233.56,100
td3,TD3,2,default,50,0.83,0.02,0.15,176.76136931313314,20.735112609863283,1392.3181575840738,927.9627069091797,0.6868835154491287,4.576991508603096,11.455053400122958,1258.76,100
td3,TD3,2,default,51,0.87,0.01,0.12,189.20892855834583,12.078031463623047,1432.5309839097847,922.3160729980468,0.6686945296486154,5.031172318458557,11.338832322860748,1303.48,100
td3,TD3,2,default,52,0.9,0.01,0.09,194.16461411503155,15.227807750701905,1364.1236294478203,924.6867346191407,0.6947610191080359,4.71323448558338,11.456878736400459,1222.87,100
td3,TD3,3,default,43,0.82,0.18,0.0,137.96622839004888,31.68190324783325,1292.9976814348402,924.9161865234375,0.7387618491419429,4.42820425748825,13.381706687051489,1001.83,100
td3,TD3,3,default,44,0.89,0.11,0.0,157.88716361712207,23.02058042526245,1264.7923351310635,925.0100183105469,0.7441352990049733,3.556202661395073,13.296536889662727,970.89,100
td3,TD3,3,default,45,0.86,0.14,0.0,150.07223837882563,27.436354389190672,1267.8107776996026,927.9463464355468,0.7480861363788602,3.5351413893699646,13.248944112207614,978.07,100
td3,TD3,3,default,46,0.8,0.2,0.0,121.48542392315369,41.225793266296385,1328.2005420507357,918.8055920410156,0.7123744858627461,3.5486483656056227,13.027830177418611,1054.92,100
td3,TD3,3,default,47,0.84,0.16,0.0,144.51477223200877,36.217070455551145,1262.0304528701513,925.2463067626953,0.7532166963922012,4.204361325502395,13.412238276988552,972.66,100
td3,TD3,3,default,48,0.87,0.13,0.0,156.02443145452685,27.235948104858398,1239.1985300329977,920.9089416503906,0.7604834058804164,4.3320323728659424,13.608518310533732,935.19,100
td3,TD3,3,default,49,0.86,0.14,0.0,150.1396562387553,31.02541325569153,1277.6042666313315,921.2407067871094,0.7426252208831144,4.065748083516955,13.37209255245189,983.3,100
td3,TD3,3,default,50,0.82,0.18,0.0,131.01446287189316,34.07210031509399,1295.342483632914,927.9627069091797,0.7368806212578513,3.30864592673257,13.177618825865013,1011.75,100
td3,TD3,3,default,51,0.83,0.17,0.0,139.46285687707237,41.96335691452026,1252.1999637544543,922.3160729980468,0.7552824441440075,4.285492765456438,13.46991883252938,964.85,100
td3,TD3,3,default,52,0.9,0.1,0.0,157.41383105751927,37.128863143920896,1240.9473642625153,924.6867346191407,0.7493587338941576,3.6909524953365325,13.193341650929785,953.64,100

