method,method_label,model_seed,wind_level,city_seed,success_rate,collision_rate,timeout_rate,average_return,final_distance,path_length,straight_line_distance,path_efficiency,minimum_clearance,average_speed,episode_steps,episodes
sac,SAC,3,no_wind,46,0.98,0.0,0.02,213.70520607069474,12.004628038406372,1110.0526922667798,918.8055920410156,0.8290080211675683,16.63098762869835,14.000094543601072,808.47,100
sac,SAC,3,no_wind,47,0.97,0.0,0.03,211.4344554187344,12.854936084747315,1117.2368707047433,925.2463067626953,0.8303054357904012,30.28113788127899,14.140549307476897,812.31,100
sac,SAC,3,no_wind,48,0.98,0.0,0.02,214.0056885635796,12.057963752746582,1102.101400158018,920.9089416503906,0.8363783728225613,32.862085523605344,14.22353099178072,791.01,100
sac,SAC,3,no_wind,49,0.95,0.0,0.05,204.73480670060948,33.91328422546387,1086.7780401702169,921.2407067871094,0.837609057144703,26.3378010559082,13.820594107628626,838.97,100
sac,SAC,3,no_wind,50,0.97,0.01,0.02,208.23731344172052,19.279128866195677,1106.1738784152412,927.9627069091797,0.8347283025039997,21.7833056640625,14.070753258957739,801.92,100
sac,SAC,3,no_wind,51,1.0,0.0,0.0,218.57723628289494,9.933616752624511,1098.8176909100769,922.3160729980468,0.8392871518731425,27.010071725845336,14.345659546979512,766.47,100
sac,SAC,3,no_wind,52,0.94,0.0,0.06,202.37370413254533,29.502804355621336,1126.980397960652,924.6867346191407,0.8230607362508335,13.580429825782776,13.660171057781277,874.64,100
sac,SAC,3,strong,43,0.98,0.0,0.02,215.24612993476035,12.13406943321228,1104.7910575983403,924.9161865234375,0.8389199454175292,27.004146375656127,13.950711275735527,807.53,100
sac,SAC,3,strong,44,0.97,0.0,0.03,210.58039477545637,23.65321699142456,1101.3547325405711,925.0100183105469,0.8387392526513092,23.82181101322174,13.758478299163068,831.14,100
sac,SAC,3,strong,45,1.0,0.0,0.0,220.88320176015725,9.929989910125732,1107.6941897015756,927.9463464355468,0.8377504430154743,27.53860119819641,14.014865838726207,792.81,100
sac,SAC,3,strong,46,0.99,0.0,0.01,216.94533866703352,11.160583782196046,1104.6840158275795,918.8055920410156,0.8322898342039173,16.64023041009903,13.867585538288537,806.47,100
sac,SAC,3,strong,47,0.97,0.01,0.02,210.18598300601414,18.86981110572815,1104.6877645942373,925.2463067626953,0.8347712788497661,30.40473935365677,13.980367048601279,805.61,100
sac,SAC,3,strong,48,0.98,0.0,0.02,215.0954053024652,12.147436943054199,1102.3776806843623,920.9089416503906,0.8365577539348429,32.687125639915465,13.953549749050712,806.89,100
sac,SAC,3,strong,49,0.95,0.0,0.05,204.99035042728542,34.227698707580565,1086.2000228988388,921.2407067871094,0.8388565465885195,26.5339164018631,13.527020363521844,855.45,100
sac,SAC,3,strong,50,0.97,0.01,0.02,208.05770304701514,19.293505811691283,1103.799060242174,927.9627069091797,0.8368368037824392,22.141744215488433,13.738214052194378,819.9,100
