method,model_seed,city_seed,city_split,condition,condition_group,episodes,success_rate,collision_rate,timeout_rate,reward_mean,steps_mean,final_distance_mean,best_distance_mean,min_obstacle_distance_mean,avg_speed_mean,path_length_mean,path_efficiency_mean,successful_path_stretch_mean
HW_GA_SAC,3,3,city1_4_unseen,moderate_noise_latency_50ms,combined,10,1.0,0.0,0.0,198.46268848442824,892.9,9.953591442108154,9.953591442108154,4.424052952649072,12.494548318354573,1111.074127513199,0.8423830827101628,1.1916107033949788
HW_GA_SAC,3,4,city1_4_unseen,clean,clean,10,1.0,0.0,0.0,214.53468913457453,821.2,9.941347312927245,9.941347312927245,8.495295095443726,13.161164284629788,1073.1689110480345,0.88206918781156,1.1379911583643048
HW_GA_SAC,3,4,city1_4_unseen,latency_10ms,latency_curve,10,1.0,0.0,0.0,212.6936081979715,826.9,9.9287184715271,9.9287184715271,8.359654474258424,13.035454893257679,1070.71618172412,0.8829555288413695,1.135458673222914
HW_GA_SAC,3,4,city1_4_unseen,latency_30ms,latency_curve,10,1.0,0.0,0.0,212.66522133213311,827.0,9.929894638061523,9.929894638061523,8.341851186752319,13.034407708584705,1070.7496577409158,0.8829326736292007,1.135493040417441
HW_GA_SAC,3,4,city1_4_unseen,latency_50ms,latency_curve,10,1.0,0.0,0.0,212.6930889527535,826.9,9.930794429779052,9.930794429779052,8.359545850753785,13.0354219782967,1070.7128181678468,0.882957852340145,1.13545520671462
HW_GA_SAC,3,4,city1_4_unseen,mild_noise,noise_curve,10,1.0,0.0,0.0,214.65874978673924,819.7,9.894792747497558,9.894792747497558,8.007895612716675,13.118770307697702,1067.515230718404,0.885531324809665,1.1321221349781123
HW_GA_SAC,3,4,city1_4_unseen,mild_noise_latency_30ms,combined,10,1.0,0.0,0.0,215.2952609431859,850.6,9.907276916503907,9.907276916503907,8.58055624961853,12.801648307757281,1081.935166053277,0.8747522365774862,1.1473609333341734
HW_GA_SAC,3,4,city1_4_unseen,moderate_noise,noise_curve,10,1.0,0.0,0.0,217.02009453320701,845.9,9.917413425445556,9.917413425445556,8.253342008590698,12.671738424097006,1065.2692497988724,0.8873588837950772,1.129831437848884
HW_GA_SAC,3,4,city1_4_unseen,moderate_noise_latency_50ms,combined,10,1.0,0.0,0.0,216.51541014578657,888.1,9.901217365264893,9.901217365264893,8.434289693832397,12.282352310472955,1082.4515192451,0.874105733327917,1.1478457193632516
HW_GA_SAC,3,42,city42_train_replay,clean,clean,10,0.8,0.2,0.0,119.76536033273854,734.7,88.49682893753052,87.31877565383911,4.416598677635193,13.141104738788362,960.7172566916952,1.1278247053458295,1.136707070240375
HW_GA_SAC,3,42,city42_train_replay,latency_10ms,latency_curve,10,0.9,0.1,0.0,154.8202122994084,848.2,17.294757843017578,16.30487823486328,4.941016054153442,12.735487294848914,1067.6542980758427,0.8607561613290807,1.1645990758950917
HW_GA_SAC,3,42,city42_train_replay,latency_30ms,latency_curve,10,0.9,0.1,0.0,154.81822390542195,848.2,17.29325313568115,16.303373527526855,4.941016149520874,12.735477496925956,1067.6528553017008,0.8607568756043106,1.1645975495548724
HW_GA_SAC,3,42,city42_train_replay,latency_50ms,latency_curve,10,0.9,0.1,0.0,154.81464472621462,848.7,17.18455514907837,16.26630029678345,4.941015672683716,12.730602856899521,1067.651884548478,0.8608249222808594,1.1649063361831284
HW_GA_SAC,3,42,city42_train_replay,mild_noise,noise_curve,10,0.9,0.1,0.0,160.5594176184267,758.0,81.00955562591552,81.00955562591552,4.1054579496383665,12.992876457124819,977.1001566918067,1.116207389227193,1.1621564196725296
HW_GA_SAC,3,42,city42_train_replay,mild_noise_latency_30ms,combined,10,1.0,0.0,0.0,194.92205496938135,842.6,9.960454750061036,9.960454750061036,5.3080051898956295,12.757589886551342,1065.8637345938955,0.8609056510194917,1.1642919937295613
HW_GA_SAC,3,42,city42_train_replay,moderate_noise,noise_curve,10,1.0,0.0,0.0,192.11915696907562,861.8,9.93987226486206,9.93987226486206,4.7053150743246075,12.557407722640962,1067.9082925922844,0.8605783023430632,1.1662534282321158
HW_GA_SAC,3,42,city42_train_replay,moderate_noise_latency_50ms,combined,10,1.0,0.0,0.0,209.467481695524,862.5,9.933157444000244,9.933157444000244,6.428641033172608,12.422686197941541,1058.9170471799766,0.8664331512014833,1.1571172371172977
HW_GA_SAC,4,1,city1_4_unseen,clean,clean,10,1.0,0.0,0.0,222.85191556850478,799.2,9.93113832473755,9.93113832473755,19.431666946411134,14.68838049195675,1173.4489668693918,0.7861698132823134,1.2721955719542448
HW_GA_SAC,4,1,city1_4_unseen,latency_10ms,latency_curve,10,1.0,0.0,0.0,221.47111377527503,803.2,9.922954940795899,9.922954940795899,19.47523672580719,14.633003450933662,1175.6700183664539,0.7847541349922532,1.2745052042779301
HW_GA_SAC,4,1,city1_4_unseen,latency_30ms,latency_curve,10,1.0,0.0,0.0,221.47110061023477,803.2,9.922927951812744,9.922927951812744,19.475236296653748,14.633013315779493,1175.67081913855,0.7847536288764865,1.2745060323500237
HW_GA_SAC,4,1,city1_4_unseen,latency_50ms,latency_curve,10,1.0,0.0,0.0,221.471091645849,803.2,9.922790431976319,9.922790431976319,19.47522075176239,14.63302226236657,1175.6715419101934,0.7847531611415554,1.2745068086531732
HW_GA_SAC,4,1,city1_4_unseen,mild_noise,noise_curve,10,1.0,0.0,0.0,222.4492607046472,798.6,9.954561233520508,9.954561233520508,20.229613399505617,14.698583624983154,1173.34356665967,0.7862457867612368,1.2720702066778817
HW_GA_SAC,4,1,city1_4_unseen,mild_noise_latency_30ms,combined,10,1.0,0.0,0.0,221.430168265051,803.2,9.946893501281739,9.946893501281739,19.39898362159729,14.635746109585714,1175.8868383580925,0.784612083376464,1.2747375355252175
HW_GA_SAC,4,1,city1_4_unseen,moderate_noise,noise_curve,10,1.0,0.0,0.0,221.40927972753457,797.3,9.933381366729737,9.933381366729737,19.619770312309264,14.713739784923215,1172.594757102274,0.7868092097097757,1.271168471806685
HW_GA_SAC,4,1,city1_4_unseen,moderate_noise_latency_50ms,combined,10,1.0,0.0,0.0,221.24266354735033,803.6,9.93772268295288,9.93772268295288,19.22496874332428,14.630428214718108,1175.9315697841553,0.7846211408782315,1.2747505498612426
HW_GA_SAC,4,2,city1_4_unseen,clean,clean,10,1.0,0.0,0.0,223.7888841180126,816.8,9.92577018737793,9.92577018737793,23.181716918945312,14.746964815582235,1203.2981191937713,0.7779277795677534,1.2858770162961968
HW_GA_SAC,4,2,city1_4_unseen,latency_10ms,latency_curve,10,1.0,0.0,0.0,220.26896387940315,817.4,9.93390121459961,9.93390121459961,22.593222188949586,14.71949390098923,1202.9512132520372,0.7780906410508419,1.2855481106937545
HW_GA_SAC,4,2,city1_4_unseen,latency_30ms,latency_curve,10,1.0,0.0,0.0,220.26857386500268,817.4,9.936877059936524,9.936877059936524,22.593203115463258,14.719436407918383,1202.9297927884163,0.7781048641318516,1.2855232980271083
HW_GA_SAC,4,2,city1_4_unseen,latency_50ms,latency_curve,10,1.0,0.0,0.0,220.2683431584791,817.4,9.939956378936767,9.939956378936767,22.593223142623902,14.719864099095972,1202.9950113672535,0.7780616557188453,1.28559376504434
HW_GA_SAC,4,2,city1_4_unseen,mild_noise,noise_curve,10,1.0,0.0,0.0,223.32080207292947,817.5,9.963612747192382,9.963612747192382,22.786399698257448,14.752015477462361,1204.6805724336095,0.7770125423473322,1.2873256969455507
HW_GA_SAC,4,2,city1_4_unseen,mild_noise_latency_30ms,combined,10,1.0,0.0,0.0,221.8311991018251,816.9,9.943561363220216,9.943561363220216,22.608481788635252,14.724752504560467,1202.6125688956452,0.7783153467969978,1.2851898913621325
HW_GA_SAC,4,2,city1_4_unseen,moderate_noise,noise_curve,10,1.0,0.0,0.0,223.13609924691772,816.0,9.948847103118897,9.948847103118897,22.74994215965271,14.765283986217465,1203.7317889843982,0.7776381399878061,1.2863223715358283
HW_GA_SAC,4,2,city1_4_unseen,moderate_noise_latency_50ms,combined,10,1.0,0.0,0.0,222.78486302662208,817.8,9.935596561431884,9.935596561431884,22.62711546421051,14.71724885052858,1203.337974946423,0.7778239206290746,1.2859566012353225
HW_GA_SAC,4,3,city1_4_unseen,clean,clean,10,1.0,0.0,0.0,223.07845431902774,808.3,9.910012912750243,9.910012912750243,16.336162757873534,14.673082517347183,1185.1322185447511,0.7862922700427413,1.2723680133431183
HW_GA_SAC,4,3,city1_4_unseen,latency_10ms,latency_curve,10,1.0,0.0,0.0,223.22036645567718,811.5,9.939426136016845,9.939426136016845,16.368914794921874,14.612379741001002,1185.7545474761462,0.7858244355676598,1.2730907192864833
HW_GA_SAC,4,3,city1_4_unseen,latency_30ms,latency_curve,10,1.0,0.0,0.0,223.2194858192701,811.4,9.950306415557861,9.950306415557861,16.368914794921874,14.6131632833094,1185.7382492800039,0.7858357525876002,1.2730737386658457
HW_GA_SAC,4,3,city1_4_unseen,latency_50ms,latency_curve,10,1.0,0.0,0.0,223.22037500147457,811.5,9.939423561096191,9.939423561096191,16.368915557861328,14.612381112586093,1185.7546629015817,0.7858243644068124,1.2730908344406189
HW_GA_SAC,4,3,city1_4_unseen,mild_noise,noise_curve,10,1.0,0.0,0.0,223.14214403914897,807.9,9.929739665985107,9.929739665985107,16.29371032714844,14.672423251861868,1184.3950782650809,0.7868119815854996,1.271582591194384
HW_GA_SAC,4,3,city1_4_unseen,mild_noise_latency_30ms,combined,10,1.0,0.0,0.0,223.3345997507453,810.7,9.927888679504395,9.927888679504395,16.49379367828369,14.623005995364105,1185.4796039626121,0.7860155801628379,1.2727614542285832
HW_GA_SAC,4,3,city1_4_unseen,moderate_noise,noise_curve,10,1.0,0.0,0.0,222.96498035083056,808.3,9.932623291015625,9.932623291015625,16.21232204437256,14.673244382212435,1185.10922359705,0.7863309926315211,1.2723552443608754
HW_GA_SAC,4,3,city1_4_unseen,moderate_noise_latency_50ms,combined,10,1.0,0.0,0.0,223.26504779041056,811.8,9.926528644561767,9.926528644561767,16.307558059692383,14.598423476767596,1185.004275094076,0.7863545741038824,1.272226686844585
HW_GA_SAC,4,4,city1_4_unseen,clean,clean,10,1.0,0.0,0.0,223.11806293397376,825.6,9.958559799194337,9.958559799194337,22.003504037857056,14.66467670231522,1208.8714207132682,0.7744758477481399,1.2915416079626276
HW_GA_SAC,4,4,city1_4_unseen,latency_10ms,latency_curve,10,1.0,0.0,0.0,217.0654935060873,833.9,9.944343948364258,9.944343948364258,21.482504296302796,14.565760574885681,1213.1473706933725,0.7719217718078359,1.2960934141259075
HW_GA_SAC,4,4,city1_4_unseen,latency_30ms,latency_curve,10,1.0,0.0,0.0,217.06545059485975,833.9,9.944892883300781,9.944892883300781,21.482257103919984,14.565753878220988,1213.1468359936155,0.7719221111531066,1.2960928355044044
HW_GA_SAC,4,4,city1_4_unseen,latency_50ms,latency_curve,10,1.0,0.0,0.0,217.06555710495394,833.9,9.943605518341064,9.943605518341064,21.48209192752838,14.56576998132698,1213.1482147668132,0.7719212265097545,1.296094289670495
HW_GA_SAC,4,4,city1_4_unseen,mild_noise,noise_curve,10,1.0,0.0,0.0,223.3668468955994,825.5,9.94736156463623,9.94736156463623,22.0195520401001,14.67241742598027,1209.4365499731796,0.774117953789389,1.2921202534410623
HW_GA_SAC,4,4,city1_4_unseen,mild_noise_latency_30ms,combined,10,1.0,0.0,0.0,219.0579238584712,827.8,9.958808040618896,9.958808040618896,21.498200464248658,14.57861509321429,1205.840304485365,0.7763742483085583,1.288368650212838
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise,noise_curve,10,1.0,0.0,0.0,222.62080810916208,825.4,9.961132621765136,9.961132621765136,21.624905395507813,14.65601985927751,1207.8059250171623,0.7752061828513706,1.2903937480157694
HW_GA_SAC,4,4,city1_4_unseen,moderate_noise_latency_50ms,combined,10,1.0,0.0,0.0,219.58338613220243,830.1,9.940871810913086,9.940871810913086,21.098107361793517,14.5619238496484,1207.3292791206,0.7755798010014189,1.2899365480042482
HW_GA_SAC,4,42,city42_train_replay,clean,clean,10,0.9,0.0,0.1,198.8981112892366,954.5,13.182509231567384,10.153811740875245,20.132900047302247,13.991731065890267,1239.3585028898246,0.7645074140943822,1.2803080518669736
HW_GA_SAC,4,42,city42_train_replay,latency_10ms,latency_curve,10,0.9,0.0,0.1,199.23322284316447,957.5,13.055783081054688,11.005106544494629,20.646362829208375,13.96904355856891,1248.992053167563,0.761223062657298,1.279433518357558
HW_GA_SAC,4,42,city42_train_replay,latency_30ms,latency_curve,10,0.9,0.0,0.1,199.2347444635381,957.5,13.038799476623534,10.603181076049804,20.646435832977296,13.967136247510672,1248.5530685646734,0.7613745478318655,1.2794342598912556
HW_GA_SAC,4,42,city42_train_replay,latency_50ms,latency_curve,10,0.9,0.0,0.1,199.2189472880146,957.5,13.305936050415038,10.533984565734864,20.646367454528807,13.983315885781389,1252.176746013061,0.7601462565971946,1.2794331728996633
HW_GA_SAC,4,42,city42_train_replay,mild_noise,noise_curve,10,0.9,0.0,0.1,199.06839272444938,954.5,13.058833980560303,10.215180492401123,19.871944618225097,14.024733787249952,1245.972527639076,0.7619206809039971,1.2804644239487106
HW_GA_SAC,4,42,city42_train_replay,mild_noise_latency_30ms,combined,10,1.0,0.0,0.0,223.45389734231472,840.4,9.950283432006836,9.950283432006836,20.532605361938476,14.421333090289513,1206.826899854761,0.7807878243350144,1.2813795946375783
HW_GA_SAC,4,42,city42_train_replay,moderate_noise,noise_curve,10,0.9,0.0,0.1,199.0804840737997,954.3,13.160875129699708,10.326920795440675,19.86279716491699,14.040097009573847,1249.918525767778,0.7608409958933436,1.279665306366254
HW_GA_SAC,4,42,city42_train_replay,moderate_noise_latency_50ms,combined,10,1.0,0.0,0.0,223.58979914369075,835.1,9.952952194213868,9.952952194213868,20.399066114425658,14.486597284096908,1206.8515376225084,0.7806380611086217,1.2814245018395445
HW_GA_SAC,5,1,city1_4_unseen,clean,clean,10,0.9,0.0,0.1,190.8953353484788,1049.3,12.203424644470214,10.4797438621521,13.665396690368652,12.51992177294952,1258.2002600814408,0.7578575770955839,1.2767708274528817
HW_GA_SAC,5,1,city1_4_unseen,latency_10ms,latency_curve,10,1.0,0.0,0.0,212.54560625243366,912.3,9.949017810821534,9.949017810821534,9.93867826461792,12.902996087072097,1175.2676459481245,0.7966511902657522,1.2573369974298678
HW_GA_SAC,5,1,city1_4_unseen,latency_30ms,latency_curve,10,1.0,0.0,0.0,212.54501603864196,912.0,9.956686782836915,9.956686782836915,9.938705348968506,12.904543001258167,1174.9368904453245,0.7968730082988016,1.256969899825592
HW_GA_SAC,5,1,city1_4_unseen,latency_50ms,latency_curve,10,1.0,0.0,0.0,212.54407890113686,911.9,9.9438006401062,9.9438006401062,9.9386700630188,12.904492481677428,1174.8859047150606,0.7969079903223644,1.2569163798891583
HW_GA_SAC,5,1,city1_4_unseen,mild_noise,noise_curve,10,0.9,0.0,0.1,190.69885320287398,1077.8,12.289410018920899,10.118429565429688,13.546358013153077,12.361360801157959,1277.8821827365332,0.7465081979864285,1.2978446283263583
HW_GA_SAC,5,1,city1_4_unseen,mild_noise_latency_30ms,combined,10,0.9,0.0,0.1,190.89439315607035,1078.8,12.02515630722046,10.492006397247314,10.650728702545166,12.315583157570604,1285.6916390432634,0.7451341897000041,1.2963330115876728
HW_GA_SAC,5,1,city1_4_unseen,moderate_noise,noise_curve,10,0.9,0.0,0.1,190.8334238366603,1053.8,12.039992618560792,10.465452766418457,13.863467979431153,12.466077041585606,1255.708285518424,0.7581306260224874,1.2789875634378212
HW_GA_SAC,5,1,city1_4_unseen,moderate_noise_latency_50ms,combined,10,1.0,0.0,0.0,215.65681382094263,917.7,9.94719181060791,9.94719181060791,13.915288352966309,12.838818723277905,1175.1294595471766,0.7967439825910797,1.256643783415659
HW_GA_SAC,5,2,city1_4_unseen,clean,clean,10,0.9,0.0,0.1,189.54098933822743,1099.7,10.715505504608155,10.012593173980713,15.402580499649048,12.47949557820504,1329.8297962555923,0.7180102187336801,1.3353698939610672
HW_GA_SAC,5,2,city1_4_unseen,latency_10ms,latency_curve,10,1.0,0.0,0.0,215.98791566312562,1048.8,9.93560094833374,9.93560094833374,16.0594943523407,12.523545835224255,1297.330250743481,0.7229881068407308,1.4032467423172035
HW_GA_SAC,5,2,city1_4_unseen,latency_30ms,latency_curve,10,0.9,0.0,0.1,191.9426643272472,1104.6,10.814042282104491,9.952756786346436,16.10021390914917,12.437666668522999,1338.6421895505746,0.7137435367256717,1.339573760732046
HW_GA_SAC,5,2,city1_4_unseen,latency_50ms,latency_curve,10,1.0,0.0,0.0,216.01336460771253,1060.4,9.939466571807861,9.939466571807861,16.0596981048584,12.532787947136239,1306.7624474088757,0.7225306410320662,1.4139063002027137
HW_GA_SAC,5,2,city1_4_unseen,mild_noise,noise_curve,10,0.9,0.0,0.1,190.24196316861392,1102.3,10.90994634628296,10.180822658538819,14.570570588111877,12.489338850117395,1335.9225318480278,0.7160758189229919,1.338296084462425
HW_GA_SAC,5,2,city1_4_unseen,mild_noise_latency_30ms,combined,10,1.0,0.0,0.0,214.7218795361097,1093.0,9.922986316680909,9.922986316680909,16.61286630630493,12.50255937420069,1325.8848857843575,0.7194828768138477,1.436099622399134
HW_GA_SAC,5,2,city1_4_unseen,moderate_noise,noise_curve,10,0.9,0.0,0.1,187.86637201998036,1098.2,11.014552783966064,9.943729877471924,15.328399574756622,12.494478253487612,1329.172471879699,0.7187841898580296,1.3344191214118704
HW_GA_SAC,5,2,city1_4_unseen,moderate_noise_latency_50ms,combined,10,1.0,0.0,0.0,213.2801137924197,1046.6,9.950172996520996,9.950172996520996,15.318857491016388,12.588716598322959,1287.4519494813926,0.7357918726319538,1.3931350421608373
HW_GA_SAC,5,3,city1_4_unseen,clean,clean,10,0.9,0.0,0.1,192.25448412342152,1092.8,10.743406963348388,10.693609523773194,11.994905281066895,12.19179981368563,1280.977278904031,0.7297720460331601,1.3277830425995334
HW_GA_SAC,5,3,city1_4_unseen,latency_10ms,latency_curve,10,1.0,0.0,0.0,216.49426199436365,1039.1,9.946296977996827,9.946296977996827,12.384756708145142,12.238237373134059,1252.7339524737226,0.740236858520188,1.3636252402842788
HW_GA_SAC,5,3,city1_4_unseen,latency_30ms,latency_curve,10,0.9,0.0,0.1,192.30800135701907,1154.0,11.61390724182129,10.023909091949463,12.29908528327942,11.945155619051386,1320.286143760119,0.7136733698243881,1.3667493342293744
HW_GA_SAC,5,3,city1_4_unseen,latency_50ms,latency_curve,10,1.0,0.0,0.0,216.483727268794,1002.6,9.957636260986328,9.957636260986328,12.384756708145142,12.337230564017307,1226.640047858069,0.7510181028284041,1.335450967153053
HW_GA_SAC,5,3,city1_4_unseen,mild_noise,noise_curve,10,0.9,0.0,0.1,191.1177062882847,1127.4,11.020652961730956,10.684144401550293,11.980203104019164,12.031344425320913,1306.1439934861312,0.7158075450586604,1.3573974772255057
HW_GA_SAC,5,3,city1_4_unseen,mild_noise_latency_30ms,combined,10,0.9,0.0,0.1,192.36006899486134,1114.6,10.921411323547364,10.44322624206543,11.032904291152954,12.105657295279157,1300.9856086810728,0.7224059181614806,1.350464294188521
HW_GA_SAC,5,3,city1_4_unseen,moderate_noise,noise_curve,10,0.9,0.0,0.1,192.27526327780774,1150.3,10.869375228881836,10.52096347808838,12.063977718353271,11.95200529202456,1320.4575007182298,0.7098593660590584,1.3752603224312836
HW_GA_SAC,5,3,city1_4_unseen,moderate_noise_latency_50ms,combined,10,0.9,0.0,0.1,191.01361276268128,1206.3,10.928787231445312,10.520191955566407,10.908693599700928,11.733942575924159,1349.2056426820557,0.7022121389877181,1.4085291740560555
HW_GA_SAC,5,4,city1_4_unseen,clean,clean,10,0.9,0.0,0.1,190.99525080390526,1205.4,13.461863708496093,11.78995418548584,17.657560729980467,11.794052817305182,1363.1754756501214,0.7061499548912116,1.3775612707421971
HW_GA_SAC,5,4,city1_4_unseen,latency_10ms,latency_curve,10,0.9,0.0,0.1,190.59937406000842,1031.8,11.141633605957031,10.90900707244873,17.4721248626709,12.643375504411326,1252.4924585843687,0.768703834384183,1.2552587099489974
HW_GA_SAC,5,4,city1_4_unseen,latency_30ms,latency_curve,10,0.9,0.0,0.1,190.60307316850512,1031.8,11.109987545013428,10.891645336151123,17.47212333679199,12.64346229680857,1252.5363349796094,0.7686778482855059,1.2553040132017792
HW_GA_SAC,5,4,city1_4_unseen,latency_50ms,latency_curve,10,0.9,0.0,0.1,190.60215721097677,1035.9,11.144365119934083,10.888797950744628,17.472124099731445,12.616808921396071,1255.195602478745,0.7668749710269481,1.2588597962482808
HW_GA_SAC,5,4,city1_4_unseen,mild_noise,noise_curve,10,0.9,0.0,0.1,191.05787781823167,1114.6,13.469900703430175,11.817374229431152,17.752142333984374,12.173047999152262,1310.848477318606,0.7345690079120412,1.3180987658506593
HW_GA_SAC,5,4,city1_4_unseen,mild_noise_latency_30ms,combined,10,0.9,0.0,0.1,190.81525003933464,1059.6,11.737423610687255,10.981295490264893,17.57652015686035,12.483992141404691,1274.6083386668502,0.756358727644421,1.273621622987336
HW_GA_SAC,5,4,city1_4_unseen,moderate_noise,noise_curve,10,0.9,0.0,0.1,191.13408503815018,1184.9,12.807470989227294,11.639426708221436,17.529419708251954,11.867212912749938,1348.0684102345144,0.7147956814224382,1.3601330734690482
HW_GA_SAC,5,4,city1_4_unseen,moderate_noise_latency_50ms,combined,10,0.9,0.0,0.1,191.55799377577927,1182.9,12.56649408340454,11.17103452682495,17.976109313964844,12.118979982724431,1352.8640512992845,0.7203562919598816,1.365779551683704
HW_GA_SAC,5,42,city42_train_replay,clean,clean,10,1.0,0.0,0.0,215.5825109367866,1013.6,9.97009344100952,9.97009344100952,19.66072506904602,12.591428443207432,1233.7501458496304,0.7466374333852049,1.358064098980909
HW_GA_SAC,5,42,city42_train_replay,latency_10ms,latency_curve,10,1.0,0.0,0.0,213.12410882987734,1076.9,9.936181545257568,9.936181545257568,18.974462461471557,12.486811977496245,1285.6430337720126,0.7327583859450293,1.412702100212978
HW_GA_SAC,5,42,city42_train_replay,latency_30ms,latency_curve,10,0.9,0.0,0.1,184.3918484523227,1067.0,11.673975467681885,9.949007129669189,18.854956197738648,12.490368214415843,1279.5049974541123,0.7331873977959885,1.3268391829298178
HW_GA_SAC,5,42,city42_train_replay,latency_50ms,latency_curve,10,1.0,0.0,0.0,208.5624403442242,1056.6,9.945030212402344,9.945030212402344,18.854444646835326,12.529380114023661,1270.5027565095832,0.7377089543551165,1.3958924029270976
HW_GA_SAC,5,42,city42_train_replay,mild_noise,noise_curve,10,1.0,0.0,0.0,215.52321861520232,987.7,9.921060943603516,9.921060943603516,19.632496070861816,12.74690121635058,1216.476440978922,0.7567489665547542,1.3378158564308618
HW_GA_SAC,5,42,city42_train_replay,mild_noise_latency_30ms,combined,10,0.9,0.0,0.1,190.18754135528138,1050.4,11.43748207092285,10.059759998321534,19.121364021301268,12.666062983969207,1268.1481432014778,0.7437083558353449,1.316850067690092
HW_GA_SAC,5,42,city42_train_replay,moderate_noise,noise_curve,10,0.9,0.0,0.1,191.5234965230614,1023.0,11.198857688903809,10.586357498168946,19.422176361083984,12.636144662155335,1238.882694728492,0.74879685741898,1.2917549559639374
HW_GA_SAC,5,42,city42_train_replay,moderate_noise_latency_50ms,combined,10,0.9,0.0,0.1,191.41736611255254,1033.8,11.029977321624756,10.221227169036865,18.630361366271973,12.640750175802006,1255.2291205046192,0.7435090693386639,1.3014380597177426
